brand,model,complect,type_car,seats,doors,Двигатель,Мощность,Крутящий момент двигателя,Коробка передач,Привод,Разгон до сотни,Максимальная скорость,"Расход топлива (л/100 км)
город / трасса / смешанный",Дорожный просвет,Габариты (длина × ширина × высота),Колёсная база,Объём багажника,Объём багажника максимальный,Объём топливного бака,Масса автомобиля
Lexus,ES,250 F Sport,Седан класса E,5,4,бензиновый (2487 см³),200 л. с.,243 Н·м,автоматическая (8 ступеней),передний,9.1 секунды,210 км/ч,8.4 / 5.5 / 6.6,154 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1695 кг
Lexus,ES,250 Executive,Седан класса E,5,4,бензиновый (2487 см³),200 л. с.,243 Н·м,автоматическая (8 ступеней),передний,9.1 секунды,210 км/ч,8.4 / 5.5 / 6.6,154 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1695 кг
Lexus,ES,250 Premium,Седан класса E,5,4,бензиновый (2487 см³),200 л. с.,243 Н·м,автоматическая (8 ступеней),передний,9.1 секунды,210 км/ч,8.4 / 5.5 / 6.6,154 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1695 кг
Lexus,ES,350 F Sport,Седан класса E,5,4,бензиновый (3456 см³),249 л. с.,356 Н·м,автоматическая (8 ступеней),передний,7.9 секунды,210 км/ч,12.6 / 6.6 / 8.8,150 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1725 кг
Lexus,ES,250 Luxury,Седан класса E,5,4,бензиновый (2487 см³),200 л. с.,243 Н·м,автоматическая (8 ступеней),передний,9.1 секунды,210 км/ч,8.4 / 5.5 / 6.6,154 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1695 кг
Lexus,ES,350 Luxury,Седан класса E,5,4,бензиновый (3456 см³),249 л. с.,356 Н·м,автоматическая (8 ступеней),передний,7.9 секунды,210 км/ч,12.6 / 6.6 / 8.8,150 мм,4975 × 1865 × 1445,2870 мм,0 л,0 л,60 л,1725 кг
Lexus,GX,460 Executive,Большой внедорожник,5,5,бензиновый (4608 см³),296 л. с.,438 Н·м,автоматическая (6 ступеней),полный,8.3 секунды,175 км/ч,17.7 / 9.9 / 12.8,215 мм,4880 × 1885 × 1885,2790 мм,621 л,1934 л,87 л,2340 кг
Lexus,GX,460 Executive Sport,Большой внедорожник,5,5,бензиновый (4608 см³),296 л. с.,438 Н·м,автоматическая (6 ступеней),полный,8.3 секунды,175 км/ч,17.7 / 9.9 / 12.8,215 мм,4805 × 1885 × 1845,2790 мм,621 л,1934 л,87 л,2340 кг
Lexus,GX,460 Premium,Большой внедорожник,7,5,бензиновый (4608 см³),296 л. с.,438 Н·м,автоматическая (6 ступеней),полный,8.3 секунды,175 км/ч,17.7 / 9.9 / 12.8,215 мм,4805 × 1885 × 1845,2790 мм,621 л,1934 л,87 л,2450 кг
Lexus,GX,460 Premium Sport,Большой внедорожник,7,5,бензиновый (4608 см³),296 л. с.,438 Н·м,автоматическая (6 ступеней),полный,8.3 секунды,175 км/ч,17.7 / 9.9 / 12.8,215 мм,4805 × 1885 × 1845,2790 мм,621 л,1934 л,87 л,2450 кг
Lexus,LC 500,Sport+,Спорткупе,4,2,бензиновый (4969 см³),477 л. с.,540 Н·м,автоматическая (10 ступеней),задний,4.7 секунды,270 км/ч,0 / 0 / 0,133 мм,4770 × 1920 × 1345,2870 мм,0 л,0 л,82 л,1935 кг
Lexus,LS,350 Comfort,Седан класса F,5,4,бензиновый (3456 см³),315 л. с.,380 Н·м,автоматическая (10 ступеней),задний,6.5 секунды,250 км/ч,0 / 0 / 9.3,169 мм,5232 × 1900 × 1450,3125 мм,480 л,480 л,82 л,2135 кг
Lexus,LS,350 Executive,Седан класса F,5,4,бензиновый (3456 см³),315 л. с.,380 Н·м,автоматическая (10 ступеней),задний,6.5 секунды,250 км/ч,0 / 0 / 9.3,169 мм,5232 × 1900 × 1450,3125 мм,480 л,480 л,82 л,2135 кг
Lexus,LS,500 F Sport,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Executive,Седан класса F,4,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Premium,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Premium 2,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Luxury 2,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Luxury,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LS,500 Luxury+,Седан класса F,5,4,бензиновый (3445 см³),421 л. с.,600 Н·м,автоматическая (10 ступеней),полный,4.9 секунды,250 км/ч,0 / 0 / 10.2,151 мм,5235 × 1900 × 1460,3125 мм,480 л,480 л,82 л,2320 кг
Lexus,LX,450d Executive,Большой внедорожник,5,8,дизельный (4461 см³),272 л. с.,650 Н·м,автоматическая (6 ступеней),полный,8.6 секунды,210 км/ч,11.2 / 8.5 / 9.5,225 мм,5065 × 1980 × 1910,2850 мм,701 л,1274 л,93 л,2590 кг
Lexus,LX,450d Executive 2,Большой внедорожник,5,8,дизельный (4461 см³),272 л. с.,650 Н·м,автоматическая (6 ступеней),полный,8.6 секунды,210 км/ч,11.2 / 8.5 / 9.5,225 мм,5065 × 1980 × 1910,2850 мм,701 л,1274 л,93 л,2595 кг
Lexus,LX,570 Premium +,Большой внедорожник,5,5,бензиновый (5663 см³),367 л. с.,530 Н·м,автоматическая (8 ступеней),полный,7.7 секунды,220 км/ч,20.2 / 10.9 / 14.4,225 мм,5065 × 1980 × 1910,2850 мм,701 л,1274 л,138 л,2585 кг
Lexus,LX,570 Luxury 21+,Большой внедорожник,5,5,бензиновый (5663 см³),367 л. с.,530 Н·м,автоматическая (8 ступеней),полный,7.7 секунды,220 км/ч,20.2 / 10.9 / 14.4,225 мм,5065 × 1980 × 1910,2850 мм,701 л,1274 л,138 л,2600 кг
Lexus,LX,570 Luxury 8s+,Большой внедорожник,8,5,бензиновый (5663 см³),367 л. с.,530 Н·м,автоматическая (8 ступеней),полный,7.7 секунды,220 км/ч,20.2 / 10.9 / 14.4,225 мм,5065 × 1980 × 1910,2850 мм,259 л,1274 л,138 л,2635 кг
Lexus,NX,200 Standart,Компактный кроссовер,5,5,бензиновый (1986 см³),150 л. с.,189 Н·м,вариатор (0 ступеней),передний,нет данных,180 км/ч,8.8 / 6 / 7.2,185 мм,4640 × 1845 × 1645,2660 мм,500 л,1600 л,60 л,1625 кг
Lexus,NX,200 AWD Standart,Компактный кроссовер,5,5,бензиновый (1986 см³),150 л. с.,189 Н·м,вариатор (0 ступеней),полный,12.3 секунды,180 км/ч,9 / 6.3 / 7.5,185 мм,4630 × 1845 × 1645,2660 мм,500 л,1600 л,60 л,1680 кг
Lexus,NX,200 AWD Progressive,Компактный кроссовер,5,5,бензиновый (1986 см³),150 л. с.,189 Н·м,вариатор (0 ступеней),полный,12.3 секунды,180 км/ч,9 / 6.3 / 7.5,185 мм,4630 × 1845 × 1645,2660 мм,500 л,1600 л,60 л,1680 кг
Lexus,NX,300 AWD Progressive,Компактный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,7.1 секунды,200 км/ч,10.4 / 6.5 / 8.8,190 мм,4630 × 1845 × 1645,2660 мм,555 л,1600 л,60 л,1680 кг
Lexus,NX,200 AWD Luxury,Компактный кроссовер,5,5,бензиновый (1986 см³),150 л. с.,189 Н·м,вариатор (0 ступеней),полный,12.3 секунды,180 км/ч,9 / 6.3 / 7.5,185 мм,4630 × 1845 × 1645,2660 мм,500 л,1600 л,60 л,1680 кг
Lexus,NX,300 AWD Premium,Компактный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,7.1 секунды,200 км/ч,10.4 / 6.5 / 8.8,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,60 л,1680 кг
Lexus,NX,300h AWD Executive,Компактный кроссовер,5,5,гибридный (2494 см³),197 л. с.,270 Н·м,вариатор (0 ступеней),полный,9.2 секунды,180 км/ч,0 / 0 / 5.4,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,56 л,1785 кг
Lexus,NX,300 AWD Exclusive 2,Компактный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,7.1 секунды,200 км/ч,10.4 / 6.5 / 8.8,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,60 л,1680 кг
Lexus,NX,300 AWD F Sport Luxury,Компактный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,7.1 секунды,200 км/ч,10.4 / 6.5 / 8.8,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,60 л,1680 кг
Lexus,NX,300 AWD Exclusive 2 safety,Компактный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,7.1 секунды,200 км/ч,10.4 / 6.5 / 8.8,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,60 л,1680 кг
Lexus,NX,300h AWD Exclusive,Компактный кроссовер,5,5,гибридный (2494 см³),197 л. с.,270 Н·м,вариатор (0 ступеней),полный,9.2 секунды,180 км/ч,0 / 0 / 5.4,190 мм,4640 × 1845 × 1645,2660 мм,555 л,1600 л,56 л,1785 кг
Lexus,RX,300 Executive,Среднеразмерный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),передний,9.2 секунды,200 км/ч,9.8 / 6.6 / 7.8,200 мм,4890 × 1895 × 1690,2790 мм,553 л,1626 л,72 л,1885 кг
Lexus,RX,300 AWD Executive,Среднеразмерный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,9.5 секунды,200 км/ч,9.9 / 6.7 / 7.9,200 мм,4890 × 1895 × 1690,2790 мм,553 л,1626 л,72 л,1960 кг
Lexus,RX,300 AWD Premium,Среднеразмерный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,9.5 секунды,200 км/ч,9.9 / 6.7 / 7.9,200 мм,4890 × 1895 × 1690,2790 мм,553 л,1626 л,72 л,1960 кг
Lexus,RX,350 AWD Premium,Среднеразмерный кроссовер,5,5,бензиновый (3456 см³),300 л. с.,370 Н·м,автоматическая (8 ступеней),полный,8 секунды,200 км/ч,12.4 / 9 / 10.7,200 мм,4890 × 1895 × 1710,2790 мм,553 л,1626 л,72 л,1965 кг
Lexus,RX,300 AWD F Sport,Среднеразмерный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,9.5 секунды,200 км/ч,9.9 / 6.7 / 7.9,200 мм,4890 × 1895 × 1690,2790 мм,553 л,1626 л,72 л,1960 кг
Lexus,RX,350L AWD Premium,Среднеразмерный кроссовер,7,5,бензиновый (3456 см³),294 л. с.,358 Н·м,автоматическая (8 ступеней),полный,8.1 секунды,200 км/ч,12.7 / 6.9 / 9,200 мм,5000 × 1895 × 1720,2790 мм,553 л,1626 л,72 л,2165 кг
Lexus,RX,300 AWD Luxury,Среднеразмерный кроссовер,5,5,бензиновый (1998 см³),238 л. с.,350 Н·м,автоматическая (6 ступеней),полный,9.5 секунды,200 км/ч,9.9 / 6.7 / 7.9,200 мм,4890 × 1895 × 1690,2790 мм,553 л,1626 л,72 л,1960 кг
Lexus,RX,350 AWD F Sport,Среднеразмерный кроссовер,5,5,бензиновый (3456 см³),300 л. с.,370 Н·м,автоматическая (8 ступеней),полный,8 секунды,200 км/ч,12.4 / 9 / 10.7,200 мм,4890 × 1895 × 1710,2790 мм,553 л,1626 л,72 л,1965 кг
Lexus,RX,350 AWD Luxury,Среднеразмерный кроссовер,5,5,бензиновый (3456 см³),300 л. с.,370 Н·м,автоматическая (8 ступеней),полный,8 секунды,200 км/ч,12.4 / 9 / 10.7,200 мм,4890 × 1895 × 1710,2790 мм,553 л,1626 л,72 л,1965 кг
Lexus,RX,350L AWD Exclusive,Среднеразмерный кроссовер,7,5,бензиновый (3456 см³),294 л. с.,358 Н·м,автоматическая (8 ступеней),полный,8.1 секунды,200 км/ч,12.7 / 6.9 / 9,200 мм,5000 × 1895 × 1720,2790 мм,553 л,1626 л,72 л,2165 кг
Lexus,RX,450h AWD Luxury,Среднеразмерный кроссовер,5,5,гибридный (3456 см³),313 л. с.,335 Н·м,вариатор (0 ступеней),полный,7.7 секунды,200 км/ч,0 / 0 / 5.3,195 мм,4890 × 1895 × 1705,2790 мм,553 л,1626 л,65 л,2100 кг
Lexus,UX,200 #Live,Компактный кроссовер,5,5,бензиновый (1987 см³),150 л. с.,202 Н·м,вариатор (0 ступеней),передний,9.2 секунды,190 км/ч,0 / 0 / 5.8,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,47 л,1460 кг
Lexus,UX,200 #Enjoy,Компактный кроссовер,5,5,бензиновый (1987 см³),150 л. с.,202 Н·м,вариатор (0 ступеней),передний,9.2 секунды,190 км/ч,0 / 0 / 5.8,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,47 л,1460 кг
Lexus,UX,200 #Fsport,Компактный кроссовер,5,5,бензиновый (1987 см³),150 л. с.,202 Н·м,вариатор (0 ступеней),передний,9.2 секунды,190 км/ч,0 / 0 / 5.8,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,47 л,1460 кг
Lexus,UX,200 #Discover,Компактный кроссовер,5,5,бензиновый (1987 см³),150 л. с.,202 Н·м,вариатор (0 ступеней),передний,9.2 секунды,190 км/ч,0 / 0 / 5.8,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,47 л,1460 кг
Lexus,UX,250h #Enjoy,Компактный кроссовер,5,5,гибридный (1987 см³),178 л. с.,205 Н·м,вариатор (0 ступеней),полный,8.7 секунды,177 км/ч,0 / 0 / 4.3,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,43 л,1600 кг
Lexus,UX,250h #Fsport,Компактный кроссовер,5,5,гибридный (1987 см³),178 л. с.,205 Н·м,вариатор (0 ступеней),полный,8.7 секунды,177 км/ч,0 / 0 / 4.3,160 мм,4495 × 1840 × 1540,2640 мм,272 л,0 л,43 л,1600 кг
